state,year,month,drug_type,deaths, deaths
Wyoming,2019,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",37.0,37.0
Wyoming,2019,May,"Synthetic opioids, excl. methadone (T40.4)",10.0,10.0
Wyoming,2019,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",29.0,29.0
Wyoming,2019,May,"Opioids (T40.0-T40.4,T40.6)",41.0,41.0
Wyoming,2019,May,Natural & semi-synthetic opioids (T40.2),29.0,29.0
Wyoming,2019,November,"Opioids (T40.0-T40.4,T40.6)",39.0,39.0
Wyoming,2019,November,"Synthetic opioids, excl. methadone (T40.4)",13.0,13.0
Wyoming,2019,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",34.0,34.0
Wyoming,2019,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",26.0,26.0
Wyoming,2019,November,Natural & semi-synthetic opioids (T40.2),26.0,26.0
Wyoming,2019,October,Natural & semi-synthetic opioids (T40.2),28.0,28.0
Wyoming,2019,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",35.0,35.0
Wyoming,2019,October,"Opioids (T40.0-T40.4,T40.6)",40.0,40.0
Wyoming,2019,October,"Synthetic opioids, excl. methadone (T40.4)",12.0,12.0
Wyoming,2019,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28.0,28.0
Wyoming,2019,September,"Opioids (T40.0-T40.4,T40.6)",41.0,41.0
Wyoming,2019,September,Natural & semi-synthetic opioids (T40.2),30.0,30.0
Wyoming,2019,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",36.0,36.0
Wyoming,2019,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",30.0,30.0
Wyoming,2019,September,"Synthetic opioids, excl. methadone (T40.4)",10.0,10.0
Wyoming,2020,April,"Opioids (T40.0-T40.4,T40.6)",46.0,46.0
Wyoming,2020,April,"Synthetic opioids, excl. methadone (T40.4)",19.0,19.0
Wyoming,2020,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",42.0,42.0
Wyoming,2020,April,Natural & semi-synthetic opioids (T40.2),27.0,27.0
Wyoming,2020,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28.0,28.0
Wyoming,2020,August,"Opioids (T40.0-T40.4,T40.6)",54.0,54.0
Wyoming,2020,August,Natural & semi-synthetic opioids (T40.2),26.0,26.0
Wyoming,2020,August,"Synthetic opioids, excl. methadone (T40.4)",27.0,27.0
Wyoming,2020,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",47.0,47.0
Wyoming,2020,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",27.0,27.0
Wyoming,2020,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",30.0,30.0
Wyoming,2020,December,"Synthetic opioids, excl. methadone (T40.4)",27.0,27.0
Wyoming,2020,December,Natural & semi-synthetic opioids (T40.2),29.0,29.0
Wyoming,2020,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",51.0,51.0
Wyoming,2020,December,"Opioids (T40.0-T40.4,T40.6)",60.0,60.0
Wyoming,2020,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",27.0,27.0
Wyoming,2020,February,Natural & semi-synthetic opioids (T40.2),26.0,26.0
Wyoming,2020,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",41.0,41.0
Wyoming,2020,February,"Opioids (T40.0-T40.4,T40.6)",46.0,46.0
Wyoming,2020,February,"Synthetic opioids, excl. methadone (T40.4)",19.0,19.0
Wyoming,2020,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28.0,28.0
Wyoming,2020,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",42.0,42.0
Wyoming,2020,January,"Opioids (T40.0-T40.4,T40.6)",47.0,47.0
Wyoming,2020,January,Natural & semi-synthetic opioids (T40.2),27.0,27.0
Wyoming,2020,January,"Synthetic opioids, excl. methadone (T40.4)",19.0,19.0
Wyoming,2020,July,Natural & semi-synthetic opioids (T40.2),29.0,29.0
Wyoming,2020,July,"Opioids (T40.0-T40.4,T40.6)",55.0,55.0
Wyoming,2020,July,"Synthetic opioids, excl. methadone (T40.4)",26.0,26.0
Wyoming,2020,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",48.0,48.0
Wyoming,2020,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",30.0,30.0
Wyoming,2020,June,"Opioids (T40.0-T40.4,T40.6)",51.0,51.0
Wyoming,2020,June,Natural & semi-synthetic opioids (T40.2),27.0,27.0
Wyoming,2020,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",46.0,46.0
Wyoming,2020,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28.0,28.0
Wyoming,2020,June,"Synthetic opioids, excl. methadone (T40.4)",25.0,25.0
Wyoming,2020,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",40.0,40.0
Wyoming,2020,March,"Opioids (T40.0-T40.4,T40.6)",45.0,45.0
Wyoming,2020,March,"Synthetic opioids, excl. methadone (T40.4)",18.0,18.0
Wyoming,2020,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",27.0,27.0
Wyoming,2020,March,Natural & semi-synthetic opioids (T40.2),26.0,26.0
Wyoming,2020,May,Natural & semi-synthetic opioids (T40.2),28.0,28.0
Wyoming,2020,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",29.0,29.0
Wyoming,2020,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",46.0,46.0
Wyoming,2020,May,"Opioids (T40.0-T40.4,T40.6)",51.0,51.0
Wyoming,2020,May,"Synthetic opioids, excl. methadone (T40.4)",23.0,23.0
Wyoming,2020,November,"Synthetic opioids, excl. methadone (T40.4)",29.0,29.0
Wyoming,2020,November,Natural & semi-synthetic opioids (T40.2),29.0,29.0
Wyoming,2020,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",30.0,30.0
Wyoming,2020,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",53.0,53.0
Wyoming,2020,November,"Opioids (T40.0-T40.4,T40.6)",63.0,63.0
Wyoming,2020,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",27.0,27.0
Wyoming,2020,October,"Opioids (T40.0-T40.4,T40.6)",60.0,60.0
Wyoming,2020,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",50.0,50.0
Wyoming,2020,October,"Synthetic opioids, excl. methadone (T40.4)",28.0,28.0
Wyoming,2020,October,Natural & semi-synthetic opioids (T40.2),26.0,26.0
Wyoming,2020,September,"Opioids (T40.0-T40.4,T40.6)",59.0,59.0
Wyoming,2020,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28.0,28.0
Wyoming,2020,September,"Synthetic opioids, excl. methadone (T40.4)",29.0,29.0
Wyoming,2020,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",51.0,51.0
Wyoming,2020,September,Natural & semi-synthetic opioids (T40.2),27.0,27.0
Wyoming,2021,February,Natural & semi-synthetic opioids (T40.2),29.0,29.0
Wyoming,2021,February,"Synthetic opioids, excl. methadone (T40.4)",26.0,26.0
Wyoming,2021,February,"Opioids (T40.0-T40.4,T40.6)",61.0,61.0
Wyoming,2021,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",29.0,29.0
Wyoming,2021,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",51.0,51.0
Wyoming,2021,January,Natural & semi-synthetic opioids (T40.2),29.0,29.0
Wyoming,2021,January,"Opioids (T40.0-T40.4,T40.6)",58.0,58.0
Wyoming,2021,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",29.0,29.0
Wyoming,2021,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",48.0,48.0
Wyoming,2021,January,"Synthetic opioids, excl. methadone (T40.4)",24.0,24.0
Wyoming,2021,March,"Opioids (T40.0-T40.4,T40.6)",57.0,57.0
Wyoming,2021,March,Natural & semi-synthetic opioids (T40.2),25.0,25.0
Wyoming,2021,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",48.0,48.0
Wyoming,2021,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",25.0,25.0
Wyoming,2021,March,"Synthetic opioids, excl. methadone (T40.4)",27.0,27.0
New York City,2015,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",309.0,309.0
New York City,2015,April,Natural & semi-synthetic opioids (T40.2),176.0,176.0
New York City,2015,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",275.0,275.0
New York City,2015,April,"Opioids (T40.0-T40.4,T40.6)",596.0,596.0
New York City,2015,April,"Synthetic opioids, excl. methadone (T40.4)",43.0,43.0
New York City,2015,August,"Synthetic opioids, excl. methadone (T40.4)",61.0,61.0
New York City,2015,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",316.0,316.0
New York City,2015,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",356.0,356.0
New York City,2015,August,"Opioids (T40.0-T40.4,T40.6)",637.0,637.0
New York City,2015,August,Natural & semi-synthetic opioids (T40.2),208.0,208.0
New York City,2015,December,"Synthetic opioids, excl. methadone (T40.4)",136.0,136.0
New York City,2015,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",419.0,419.0
New York City,2015,December,"Opioids (T40.0-T40.4,T40.6)",726.0,726.0
New York City,2015,December,Natural & semi-synthetic opioids (T40.2),223.0,223.0
New York City,2015,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",323.0,323.0
New York City,2015,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",327.0,327.0
New York City,2015,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",300.0,300.0
New York City,2015,February,"Synthetic opioids, excl. methadone (T40.4)",38.0,38.0
New York City,2015,February,Natural & semi-synthetic opioids (T40.2),202.0,202.0
New York City,2015,February,"Opioids (T40.0-T40.4,T40.6)",606.0,606.0
New York City,2015,January,"Synthetic opioids, excl. methadone (T40.4)",39.0,39.0
New York City,2015,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",291.0,291.0
New York City,2015,January,"Opioids (T40.0-T40.4,T40.6)",596.0,596.0
New York City,2015,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",319.0,319.0
New York City,2015,January,Natural & semi-synthetic opioids (T40.2),197.0,197.0
New York City,2015,July,"Opioids (T40.0-T40.4,T40.6)",615.0,615.0
New York City,2015,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",336.0,336.0
New York City,2015,July,"Synthetic opioids, excl. methadone (T40.4)",50.0,50.0
New York City,2015,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",303.0,303.0
New York City,2015,July,Natural & semi-synthetic opioids (T40.2),194.0,194.0
New York City,2015,June,"Opioids (T40.0-T40.4,T40.6)",598.0,598.0
New York City,2015,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",325.0,325.0
New York City,2015,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",293.0,293.0
New York City,2015,June,"Synthetic opioids, excl. methadone (T40.4)",48.0,48.0
New York City,2015,June,Natural & semi-synthetic opioids (T40.2),186.0,186.0
New York City,2015,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",311.0,311.0
New York City,2015,March,"Synthetic opioids, excl. methadone (T40.4)",39.0,39.0
New York City,2015,March,Natural & semi-synthetic opioids (T40.2),189.0,189.0
New York City,2015,March,"Opioids (T40.0-T40.4,T40.6)",587.0,587.0
New York City,2015,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",280.0,280.0
New York City,2015,May,Natural & semi-synthetic opioids (T40.2),188.0,188.0
New York City,2015,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",322.0,322.0
New York City,2015,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",291.0,291.0
New York City,2015,May,"Synthetic opioids, excl. methadone (T40.4)",44.0,44.0
New York City,2015,May,"Opioids (T40.0-T40.4,T40.6)",601.0,601.0
New York City,2015,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",407.0,407.0
New York City,2015,November,Natural & semi-synthetic opioids (T40.2),218.0,218.0
New York City,2015,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",324.0,324.0
New York City,2015,November,"Synthetic opioids, excl. methadone (T40.4)",121.0,121.0
New York City,2015,November,"Opioids (T40.0-T40.4,T40.6)",710.0,710.0
New York City,2015,October,"Synthetic opioids, excl. methadone (T40.4)",109.0,109.0
New York City,2015,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",404.0,404.0
New York City,2015,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",328.0,328.0
New York City,2015,October,"Opioids (T40.0-T40.4,T40.6)",689.0,689.0
New York City,2015,October,Natural & semi-synthetic opioids (T40.2),223.0,223.0
New York City,2015,September,"Synthetic opioids, excl. methadone (T40.4)",83.0,83.0
New York City,2015,September,Natural & semi-synthetic opioids (T40.2),214.0,214.0
New York City,2015,September,"Opioids (T40.0-T40.4,T40.6)",667.0,667.0
New York City,2015,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",325.0,325.0
New York City,2015,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",384.0,384.0
New York City,2018,April,"Synthetic opioids, excl. methadone (T40.4)",873.0,873.0
New York City,2018,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1090.0,1090.0
New York City,2018,April,Natural & semi-synthetic opioids (T40.2),289.0,289.0
New York City,2018,April,"Opioids (T40.0-T40.4,T40.6)",1232.0,1232.0
New York City,2018,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",452.0,452.0
New York City,2018,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1088.0,1088.0
New York City,2018,August,Natural & semi-synthetic opioids (T40.2),265.0,265.0
New York City,2018,August,"Synthetic opioids, excl. methadone (T40.4)",893.0,893.0
New York City,2018,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",418.0,418.0
New York City,2018,August,"Opioids (T40.0-T40.4,T40.6)",1214.0,1214.0
New York City,2018,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1035.0,1035.0
New York City,2018,December,"Opioids (T40.0-T40.4,T40.6)",1155.0,1155.0
New York City,2018,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",404.0,404.0
New York City,2018,December,"Synthetic opioids, excl. methadone (T40.4)",845.0,845.0
New York City,2018,December,Natural & semi-synthetic opioids (T40.2),261.0,261.0
New York City,2018,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1048.0,1048.0
New York City,2018,February,Natural & semi-synthetic opioids (T40.2),293.0,293.0
New York City,2018,February,"Synthetic opioids, excl. methadone (T40.4)",816.0,816.0
New York City,2018,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",449.0,449.0
New York City,2018,February,"Opioids (T40.0-T40.4,T40.6)",1197.0,1197.0
New York City,2018,January,Natural & semi-synthetic opioids (T40.2),292.0,292.0
New York City,2018,January,"Synthetic opioids, excl. methadone (T40.4)",812.0,812.0
New York City,2018,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",434.0,434.0
New York City,2018,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1034.0,1034.0
New York City,2018,January,"Opioids (T40.0-T40.4,T40.6)",1188.0,1188.0
New York City,2018,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1065.0,1065.0
New York City,2018,July,"Synthetic opioids, excl. methadone (T40.4)",873.0,873.0
New York City,2018,July,Natural & semi-synthetic opioids (T40.2),260.0,260.0
New York City,2018,July,"Opioids (T40.0-T40.4,T40.6)",1191.0,1191.0
New York City,2018,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",417.0,417.0
New York City,2018,June,"Opioids (T40.0-T40.4,T40.6)",1202.0,1202.0
New York City,2018,June,"Synthetic opioids, excl. methadone (T40.4)",878.0,878.0
New York City,2018,June,Natural & semi-synthetic opioids (T40.2),277.0,277.0
New York City,2018,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1074.0,1074.0
New York City,2018,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",431.0,431.0
New York City,2018,March,Natural & semi-synthetic opioids (T40.2),295.0,295.0
New York City,2018,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",453.0,453.0
New York City,2018,March,"Synthetic opioids, excl. methadone (T40.4)",844.0,844.0
New York City,2018,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1071.0,1071.0
New York City,2018,March,"Opioids (T40.0-T40.4,T40.6)",1219.0,1219.0
New York City,2018,May,"Opioids (T40.0-T40.4,T40.6)",1211.0,1211.0
New York City,2018,May,"Synthetic opioids, excl. methadone (T40.4)",877.0,877.0
New York City,2018,May,Natural & semi-synthetic opioids (T40.2),282.0,282.0
New York City,2018,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1081.0,1081.0
New York City,2018,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",439.0,439.0
New York City,2018,November,"Synthetic opioids, excl. methadone (T40.4)",847.0,847.0
New York City,2018,November,"Opioids (T40.0-T40.4,T40.6)",1160.0,1160.0
New York City,2018,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",412.0,412.0
New York City,2018,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1039.0,1039.0
New York City,2018,November,Natural & semi-synthetic opioids (T40.2),270.0,270.0
New York City,2018,October,Natural & semi-synthetic opioids (T40.2),267.0,267.0
New York City,2018,October,"Opioids (T40.0-T40.4,T40.6)",1179.0,1179.0
New York City,2018,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1048.0,1048.0
New York City,2018,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",412.0,412.0
New York City,2018,October,"Synthetic opioids, excl. methadone (T40.4)",855.0,855.0
New York City,2018,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1053.0,1053.0
New York City,2018,September,Natural & semi-synthetic opioids (T40.2),261.0,261.0
New York City,2018,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",409.0,409.0
New York City,2018,September,"Opioids (T40.0-T40.4,T40.6)",1187.0,1187.0
New York City,2018,September,"Synthetic opioids, excl. methadone (T40.4)",863.0,863.0
New York City,2019,April,Natural & semi-synthetic opioids (T40.2),254.0,254.0
New York City,2019,April,"Synthetic opioids, excl. methadone (T40.4)",844.0,844.0
